UWI,"Depth subsea, m","BHT, C",Formation,"Synthetic Temp, C","Static Temp, C","True Temp, C",source,label,SurfaceLatitude_NAD27,SurfaceLongitude_NAD27,BottomLatitude_NAD27,BottomLongitude_NAD27,"oil total cum, bbl","gas total cum, mcf","water total cum, bbl",gor total average,"gas maximum, mcf","oil maximum, bbl","water maximum, bbl",yield total average,status,"DST BHT, C","Maximum Shut-in Pressure, kPa",GR,NPHI_SS,NPHI_LS,DPHI_SS,DPHI_LS,PEFZ,RHOB,CAL
100071106425W500,1459.8500000000004,49.44,TRmontney,87.47,,87.47,synthetic,train,54.520545,-117.664359,54.520545,-117.664359,242019.37373920236,7890770.711013865,662283.9676517948,48433959.03350943,110365.60253239228,11731.930047859478,8609.494534756835,6476.368147347102,producing,49.44,16919.7,160.4082,0.0817448508349847,0.0764,-0.0238738115542788,0.0084,3.810983950065768,2.6957,8.4266
100071306526W500,1013.5,59.4,Kspirit_r,72.92,,72.92,synthetic,train,54.624256,-117.791832,54.624256,-117.791832,242047.091359351,7921561.003333113,656608.0230047202,48434075.49429387,110744.0854417795,11716.758065372971,8558.457086912003,6475.511617021835,producing,59.6,13913.0,65.86380542974713,0.2716014332063799,0.1986470745516498,0.178740990023098,0.1971,4.473415089705606,2102.1648,339.0217
100071406218W500,1001.8499999999998,70.0,Kgething,73.83,,73.83,synthetic,train,54.360373,-116.584778,54.360373,-116.584778,1549.18,4096.501,0.0,2644.303,4096.501,1549.18,0.0,378.172,producing,70.0,14285.9,7.2651,0.0606532593170855,0.0,-0.0033805337456419,0.0113,4.064566448794512,2.7376,8.6449
100071406220W500,834.8499999999999,54.44,Kviking,64.91,90.55555556,90.55555556,static,train,54.361405,-116.885793,54.361405,-116.885793,4014.157,47240553.651,3128290.234,11768486.796,426661.212,4014.157,57475.033,0.085,producing,73.89,5633.0,36.3729,0.1316154218955989,0.0807321917116471,0.043620767864677,0.0706179411070916,3.739966243784046,-74.49712045419517,8.5584
100071406317W500,1023.0,42.78,Mdebolt,,,,,test,54.447986,-116.453809,54.447986,-116.453809,242023.56412346117,7895263.073658807,660903.5446876519,48433976.179838635,110423.38792159832,11728.192348161941,8597.001274869002,6476.29418729441,producing,42.78,16499.2,39.6394,0.1426656520906637,0.0896052917855056,0.0485460951922469,0.0761982636070121,3.622615387319695,-62.24761170144564,8.3032
100071505518W500,1570.6,77.78,Jnordegg,93.47,,93.47,synthetic,train,53.749252,-116.586104,53.749252,-116.586104,19462.561,14421944.976,147572.168,741009.622,241859.56,462.301,8824.605,1.35,producing,77.78,20270.6,37.94221903299173,0.1035087640717943,0.0652,0.0482373253872074,0.0763,4.042255928914689,2.5482,8.2268
100071606217W500,1071.85,64.44,TRmontney,,,,,test,54.361465,-116.485847,54.361465,-116.485847,242166.4839770941,8055060.8494301345,634960.540183076,48434579.61378123,112371.35125830863,11659.149935047777,8364.237962015552,6471.524310015539,producing,64.44,779.1,54.3134,0.0886263827004095,0.0507,0.0871889540641298,0.1108,3.7099838451271214,2.5471,8.6677
100071606224W500,1096.55,61.11,Kspirit_r,80.03,,80.03,synthetic,train,54.362365,-117.537463,54.362365,-117.537463,242059.7444254578,7935742.96228349,654422.5569003669,48434129.015988484,110916.42305939052,11710.953349922707,8538.868253542283,6475.077490815879,producing,61.11,12514.0,114.712,0.0325322631367581,0.0602,0.2471762145626333,0.2813,4.068651654996828,2.2178,10.7456
100071906101W500,382.8,17.1,Kellrslie,45.33,,45.33,synthetic,train,54.289952,-114.133423,54.289952,-114.133423,242106.9685657558,7988222.764160447,644818.2389861539,48434327.495324604,111561.19492558409,11685.286748270622,8452.517530045137,6473.611140220939,producing,17.1,7387.0,117.7498,0.3476577465050931,0.2542,0.033601647364738,0.0672,3.263932647746744,2584.9705,229.184
100072103910W500,2224.15,107.22,Mshunda,118.23,,118.23,synthetic,train,52.368626,-115.378202,52.368626,-115.378202,28229.303,4633270.183,16988.141,164129.812,78176.078,7427.638,527.086,6.093,producing,107.22,28330.6,0.6453,0.0142659554883386,-0.0199520168184329,-0.0242753345697311,-0.0047,4.902993469454973,2.7207,6.0913
100072106223W500,1312.0499999999995,48.89,Kgething,86.88,,86.88,synthetic,train,54.374954,-117.384117,54.374954,-117.384117,242122.32876521192,8005803.537622603,643336.6628170649,48434393.50052285,111769.13520024753,11681.47866354485,8439.452284583807,6472.95958695846,producing,48.89,5612.3,229.8987,0.0572987905275749,0.0831,0.0701675328944271,0.1029214231652441,3.5142134975178667,-88.38944054688625,8.6744
100072206324W500,795.2,42.22,Kdunvegan,61.78,,61.78,synthetic,train,54.463561,-117.54198,54.463561,-117.54198,82.397,875627.166,605.088,10626930.179,45234.557,82.397,309.459,0.094,producing,68.89,18298.7,5.4501,0.1019460810314984,0.0407,-0.0483643597450368,-0.0257,4.262789307669418,2.7581,8.5644
100072206419W500,908.25,37.78,Kbluesky,,,,,test,54.550697,-116.783186,54.550697,-116.783186,3560442.375,5044590.705,11219721.1,1416.844,171488.023,187337.612,79026.441,705.794,producing,37.78,8590.203841427905,64.0926,0.1708343578214066,0.1219749142940689,0.0523491210971333,0.0848119189870291,3.4094167094926853,-99.71879592907352,6.1661
100072304811W400,-64.04999999999995,23.33,Kvik_ss,31.92,,31.92,synthetic,train,53.151338,-111.499729,53.151338,-111.499729,0.0,1574324.33,2338.56,48410608.95094029,22707.331,0.0,327.699,0.0,producing,23.33,3102.6,0.6678,0.2104925228057936,0.1083853725384108,0.1107922581231114,0.1309896228386306,2.585200263054667,261.2156311665268,11.7775
100072504012W500,2697.45,117.22,Dwabamun,,,,,not assigned,52.470185,-115.591848,52.470185,-115.591848,241879.88952505926,7735379.938765378,689420.9520499114,48433371.70736809,108462.49674454548,11804.337600722753,8853.2869781809,6480.830121980578,producing,117.22,32143.4,41.91815333434012,0.0605399713860768,0.0392666864163399,-0.0022370573236549,0.025588494164668,4.621753966843223,-276.9451656861946,6.0643
100072504410W500,2137.25,75.0,Direton,102.27,,102.27,synthetic,train,52.82006,-115.316554,52.820202,-115.316462,55.979,2034.125,118.248,36337.287,2034.125,55.979,118.248,27.52,producing,75.0,25299.0,42.3317,0.1037372423411479,0.0238,0.0140879852890851,0.0202,4.554763104487377,2690.4705,212.1336
100072507623W500,1942.8,81.0,Dgilwood,82.04,,82.04,synthetic,train,55.61364,-117.4238,55.61364,-117.4238,241968.67545541326,7834305.44846651,672194.2452837273,48433745.59953738,109673.83063074324,11758.377395460862,8698.533803702132,6477.984963355705,producing,82.0,22450.0,142.8709,0.1932,0.2331715337064534,0.055001788445747,0.1233,2.6053,2499.1963,196.7778
100072605920W500,640.9999999999998,49.44,Kcard_ss,62.77,,62.77,synthetic,train,54.127756,-116.883642,54.127756,-116.883642,242040.12474855833,7913608.798594391,657349.2274713644,48434045.61868899,110649.69921879678,11718.676625359469,8565.01607865387,6475.799767828858,producing,104.44,14713.4,62.2462,0.0761749144143823,0.0622,0.1689602885235894,0.1982,3.898066476572837,2.3736,8.2838
100072706318W500,1684.7999999999995,86.7,Dwintrbrn,,,,,test,54.47757,-116.634753,54.477619,-116.634503,2200.174,2866283.165,9098.847,1302752.948,74510.416,179.26,191.839,0.768,producing,70.3,15976.0,178.4286,0.2278,0.172,-0.0589,-0.0067,3.5402,2741.9043,157.6246
100072706626W500,2770.3,78.6,Dgilwood,114.87,,114.87,synthetic,train,54.741448,-117.842005,54.741448,-117.842005,241981.2408543549,7848717.021346858,671077.4954537675,48433799.67895844,109843.8327204847,11755.525521353742,8688.71699601843,6477.441834314304,producing,87.0,20992.0,29.7393,0.1015714517219252,0.0177,0.019424372857812,0.0237,4.599793130712242,2659.427,216.4207
100072805217W500,2787.6500000000005,164.44,Delk_pt,,,,,test,53.516716,-116.442366,53.516716,-116.442366,241884.89297210742,7741013.201462154,688637.8328096636,48433392.94312866,108530.55703368936,11802.266388909167,8846.282546062397,6480.649832853601,producing,164.44,31584.9,1.8701,0.0788618905194733,0.0172,-0.0838209592994247,-0.064,4.452661197297059,2.8039,8.25
100072907222W500,1713.8000000000002,68.89,Dnisku,85.62,,85.62,synthetic,train,55.262529,-117.343404,55.262529,-117.343404,3315.358,1349.02,4276.442,406.9,261.329,668.607,649.737,2457.605,producing,68.89,6908.5,166.9474,0.3026522995642918,0.2663457896845959,0.0769786881398787,0.1291016838242249,2.4244688944021284,-133.83018206041277,8.8993
100073005022W400,237.69999999999996,40.0,Kvik_ss,43.12,,43.12,synthetic,train,53.343248,-113.205451,53.343248,-113.205451,3.145,87502.682,313.233,27822792.369,34530.681,3.145,179.26,0.036,producing,40.0,8742.6,1.699,0.1784138867950186,0.0890341495344032,0.0905281926975278,0.1111536345701312,2.946769503358795,137.47732713545804,6.0422
100073008009W500,1109.3,45.0,preCamb,66.65,,66.65,synthetic,train,55.961351,-115.393171,55.961351,-115.393171,494086.024,251161.447,127822.788,508.335,3669.194,5031.849,3525.439,1967.205,producing,45.0,4394.0,142.6943,0.3453,0.2982,0.047,0.0812,3.7287,2570.3406,211.6794
100073207810W500,1104.75,48.89,Dslave_pt,65.58,,65.58,synthetic,train,55.800281,-115.509801,55.800206,-115.50959,242112.15618128574,7994339.939291188,644894.9745803741,48434350.29597411,111630.79760194864,11685.596069408628,8453.38341027317,6473.329734844343,producing,48.89,6750.0,123.9987,0.3205205170223142,0.2515726361649072,0.1109045763332556,0.1549258849963777,1.948599143333083,55.53703702306223,8.3765
100073306319W500,965.9,65.56,Kbluesky,69.18,,69.18,synthetic,train,54.492518,-116.808359,54.492518,-116.808359,462089.128,507390.536,621682.379,1098.036,132377.029,136290.765,25844.204,910.717,producing,65.56,15458.0,51.16696842541536,0.1602118413563555,0.1071905498684251,0.0532365556845584,0.08291134443259,3.4803584806895365,-52.00077797552592,9.3328
100073405315W500,1423.4,85.5,Jnordegg,84.47,,84.47,synthetic,train,53.618102,-116.124757,53.618102,-116.124757,241987.19012280338,7854775.218784621,668090.0231596502,48433823.1166403,109926.9864463817,11747.378058312333,8661.58079955553,6477.446082279596,producing,85.5,20462.0,64.68230600987319,0.2913541967749719,0.1971848235655276,0.1274727313891803,0.1574779740024209,2.2731266351699464,596.8997786355113,59.30087492692984
100073506014W500,658.6500000000001,41.11,Kmannvl,58.27,,58.27,synthetic,train,54.229189,-115.98357,54.229189,-115.98357,242083.68725580792,7962316.976217793,649445.6161187642,48434229.551060796,111243.44148982676,11697.643058338297,8494.104743795793,6474.3454753345095,producing,41.11,9921.6,0.6602,0.1230055377440522,0.0537929306012174,0.0576345939921831,0.0778238642776857,3.634368453447768,32.22146459958287,8.6382
100073606118W500,2221.65,91.11,Dswan_hl,105.45,,105.45,synthetic,train,54.31701,-116.55873,54.31701,-116.55873,241900.79213756675,7758538.475979871,684943.6912085079,48433459.36013101,108748.13440315801,11792.3517275,8812.997559070247,6480.205119705577,producing,91.11,29888.8,18.72917164585978,0.0731246259214571,0.0217,0.0311314983359336,0.05,3.951402981002501,2.6174,8.5758
100080903909W500,2428.65,91.67,Dwabamun,,,,,test,52.339173,-115.227785,52.339173,-115.227785,241956.18458743565,7820555.190304739,675154.7752848907,48433693.47165541,109502.83192394132,11766.327826254394,8725.216730052081,6478.32814592928,producing,91.67,23778.710093730653,45.69367972239685,0.0937711391367763,0.0623352806424985,0.0158293088582189,0.0451045010719514,4.245624481439212,-232.83470060353727,3.119995154878339
100080907321W500,466.8,42.6,Kgething,51.95,,51.95,synthetic,train,55.309031,-117.158089,55.309031,-117.158089,242079.7066520384,7957782.453705846,649898.771768717,48434212.506799854,111189.47876719211,11698.821242354818,8498.123573819124,6474.506967899604,producing,42.6,10377.0,148.7145,0.1778,0.1534,0.1037,0.1219,3.749191452626028,2.496,287.5321
100081504804W500,730.9499999999999,54.44,Kvik_ss,61.93,60.0,60.0,static,train,53.139629,-114.493002,53.139629,-114.493002,18895.221,6236.56,0.0,330.06,2048.251,9695.114,0.0,3029.751,producing,54.44,482.6,71.9664,0.2121900750152367,0.1522344423558316,0.074520384217729,0.1073332700981865,3.130219816946314,181.7621005095017,32.97578196284765
100081805214W500,1181.3,55.9,Kvik_ss,76.67,,76.67,synthetic,train,53.4876,-116.046564,53.4876,-116.046564,242154.84355169468,8042095.684066089,637233.9475605979,48434530.60713366,112212.52120383068,11665.216736285356,8384.663151923945,6471.895748217591,producing,55.9,2049.0,40.0833,0.0791528918693285,0.0033,0.0331588433580991,0.0345,4.74310203778437,2630.7258,234.2512
100082003821W400,1102.2,65.56,Dcook_lk,71.95,,71.95,synthetic,train,52.279188,-112.960596,52.279188,-112.960596,242073.22083752384,7950811.322604609,651977.8622193475,48434185.91719886,111100.10144940234,11704.447416980984,8516.934471320266,6474.627557103863,producing,65.56,11031.6,62.28,0.2279118128272868,0.1564999285786802,0.0879784233682354,0.1201334881095545,2.710129583187164,51.10885320830414,7.5805
100082304316W400,327.6,36.0,Kellrslie,46.33,,46.33,synthetic,train,52.718386,-112.206149,52.718386,-112.206149,0.0,46834.311,13.838,48404911.96450312,16996.949,0.0,13.838,0.0,producing,36.0,622.0,25.6588,0.1517136286028551,0.0453506175455212,-0.0557621048051877,-0.062,3.2332,2824.6711,191.9907
100082304316W500,1622.8000000000004,19.0,Kblkstn,,,,,not assigned,52.720415,-116.203801,52.719554,-116.206185,242018.34290643668,7889690.014887375,662702.0610613298,48433954.88467887,110351.30218474333,11733.066562346496,8613.285946015978,6476.377995121304,producing,19.0,17018.026620364228,15.5195,0.2612723217068818,0.2375,0.6133124952267196,0.6307,5.202687262241551,1631.5127,466.821
100083005205W500,771.6,43.0,Kglauc_ss,62.68,,62.68,synthetic,train,53.516071,-114.719821,53.516071,-114.719821,91866.461,330531.162,440335.821,3597.952,11357.197,2532.278,4792.207,277.936,producing,43.0,12833.0,69.13043741370122,0.2809253235604486,0.192690217050323,0.1255416203390767,0.1489773685771025,3.41994932663638,1764.2859068295793,212.9955
100083303122W400,1335.8,67.2,Dbvrhl_lk,,,,,test,51.697623,-113.056965,51.697623,-113.056965,241968.96615823344,7834363.317792832,671283.0554769459,48433746.07030015,109678.72263892482,11755.863842128469,8690.208980348625,6478.06652525461,producing,67.2,22474.0,139.2354,0.3904572108983956,0.303938045937911,0.1479278079297144,0.191640728567522,1.5723673762505967,653.7960410193383,70.65463826638414
100083305512W500,804.7499999999999,51.11,Kvik_ss,62.33,,62.33,synthetic,train,53.793863,-115.713665,53.793863,-115.713665,242069.26875977995,7946262.21411389,652276.4661268383,48434168.861748755,111046.68941913986,11705.198874722577,8519.540627439641,6474.803978075593,producing,51.11,11493.6,51.3486414535363,0.1623447427389193,0.1086362934321005,0.0544113475708275,0.0841460766244113,3.4527578260476437,-50.89589650528558,8.923
100083403425W400,40.79999999999996,34.0,Kpakowki,,,,,test,51.959423,-113.458062,51.959423,-113.458062,242164.2210326303,8052077.26399373,633914.420744881,48434568.77514738,112342.08615433746,11656.215526824708,8354.598285997577,6471.754724699658,producing,34.0,1123.0,34.3483,0.1549278713020838,0.0453,-0.0292181658239889,-0.0143,4.8403,2740.77,200.1574
100090107716W500,-233.65,26.67,Kpaddy,24.83,,24.83,synthetic,train,55.645705,-116.333876,55.645705,-116.333876,0.0,27255.861,0.0,48404838.71177728,13006.392,0.0,0.0,0.0,producing,28.89,2364.9,242.8217,0.2234237117842237,0.2131,0.0921278456444422,0.1373,2.1572295902318155,2.4756,8.2766
100090605211W500,695.9999999999999,56.11,Kcard_ss,,,,,test,53.463016,-115.601569,53.463016,-115.601569,242168.36695580016,8057000.5090651475,634086.3451077279,48434587.09482766,112397.59256680233,11656.768483984302,8356.301852814453,6471.518068246552,producing,56.11,606.7,70.7363,0.1783500821425339,0.1304149545595787,0.0542538395545301,0.0873787576673232,3.4773662602367232,28.277035055821784,22.84912058644268
100091703425W400,810.3500000000001,65.56,Mbanff,67.2,,67.2,synthetic,train,51.920161,-113.503953,51.920148,-113.503855,5914.311,2608909.874,7553.44,441118.141,47494.696,238.384,352.858,2.267,producing,65.56,8446.1,33.7508,0.169454771370022,0.1027676518882413,0.0679806696606505,0.0945312094920263,3.264560956965516,26.30252468001265,8.9617
100091804909W500,722.1,29.7,Kcard_ss,58.32,,58.32,synthetic,train,53.230365,-115.299617,53.230365,-115.299617,12065.765,7703647.41,15759.754,638471.527,148883.105,1301.991,857.93,1.566,producing,29.7,9735.803076172735,62.77591124165447,0.2131081285099167,0.1211892082844961,0.0064741267032228,0.021,3.9264616021240553,1930.6462404519284,212.929
100092206315W500,802.3499999999999,75.56,Jfernie,72.17,,72.17,synthetic,train,54.46658,-116.172602,54.466601,-116.172869,242081.62790577227,7960077.979558951,650023.6349051256,48434221.036081545,111215.15181561981,11699.202421057118,8499.326359177128,6474.392495227955,producing,75.56,10134.798566576155,65.2447,0.185896003581395,0.1320680226119107,0.0608827123668293,0.0935638701887136,3.235821042742127,-64.09287861570635,6.7407
100092304214W400,100.70000000000005,32.0,Kviking,35.88,,35.88,synthetic,train,52.633983,-111.905913,52.633983,-111.905913,0.0,50192.736,7519.469,48404922.88218852,26281.175,0.0,3590.224,0.0,producing,32.0,5815.0,60.7082,0.2382104585156202,0.1306,0.0024573996115996,0.0221,3.3155311947635773,2678.3027,163.1642
100092508109W500,1075.85,45.6,Dkeg_rv,,,,,test,56.050945,-115.255809,56.050945,-115.255809,127220.858,43108.613,393224.506,338.849,3549.124,5053.234,10565.624,2951.17,producing,45.6,8938.0,54.2652,0.2836342291697935,0.1847026544297224,0.1350969550990357,0.1560306875541202,3.2042861596171752,1719.5412984098648,199.2245
100092905518W500,1517.8000000000002,57.6,Jfernie,94.0,,94.0,synthetic,train,53.784033,-116.633044,53.783969,-116.632855,890.015,6813625.972,15149.638,7655630.492,146234.505,80.51,311.975,0.131,producing,65.7,3450.0,53.503,0.0684,-0.0157180337622663,-0.087,-0.0999505477762733,4.1906,2799.4224,213.2322
100092906515W500,674.8,60.7,Kgething,69.31,,69.31,synthetic,train,54.657711,-116.225096,54.657711,-116.225096,242057.66992632384,7933238.186337525,654203.7224626999,48434119.732315265,110888.79318804186,11710.309514935854,8536.80113241008,6475.210026219332,producing,60.7,12781.0,10.8182,0.0187,0.0035,-0.0136669428180416,-0.0004,3.7024416918072536,2705.9402,224.606
100092906917W500,728.4,57.2,Mshunda,67.28,,67.28,synthetic,train,55.004423,-116.549506,55.004423,-116.549506,242067.08289051848,7943784.933231092,652566.3083003022,48434159.538376495,111017.01246968425,11705.959198304325,8522.122493376939,6474.888299401686,producing,57.2,11741.0,141.1391,0.1512,0.1067,-0.0381383296016624,-0.0042,4.1865,2717.155,202.4227
